AssociationId,Region,Market,Store,Date,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
Richmond - 2013-08-25,East,Corporate,Richmond,2013-08-25,20290.0,13400,13.0,75.0,1.14,14.07,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID68.2856,No,,,
Richmond - 2013-08-26,East,Corporate,Richmond,2013-08-26,17848.0,13400,6.0,52.0,0.22,13.57,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID144.8566,No,,,
Richmond - 2013-08-27,East,Corporate,Richmond,2013-08-27,19680.0,13400,6.0,47.0,0.23,13.75,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID175.1856,No,,,
Richmond - 2013-08-28,East,Corporate,Richmond,2013-08-28,21767.0,13400,6.0,47.0,0.27,13.96,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID177.955,No,,,
Richmond - 2013-08-29,East,Corporate,Richmond,2013-08-29,18655.0,13400,10.0,54.0,0.74,11.01,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID13.5453,No,,,
Richmond - 2013-08-30,East,Corporate,Richmond,2013-08-30,23314.0,13400,8.0,66.0,1.43,11.33,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID213.5445,No,,,
Richmond - 2013-08-31,East,Corporate,Richmond,2013-08-31,21575.0,13400,11.0,106.0,0.3,15.68,0.03844793,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID56.8086,No,,-4250.0,
Richmond - 2013-09-01,East,Corporate,Richmond,2013-09-01,20493.0,13400,8.0,85.0,0.99,12.26,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID8.9226,No,,,0.0160084019999999
Richmond - 2013-09-02,East,Corporate,Richmond,2013-09-02,23388.0,13400,7.0,95.0,0.47,10.94,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.3408,No,,,
Richmond - 2013-09-03,East,Corporate,Richmond,2013-09-03,18720.0,13400,6.0,38.0,0.92,11.01,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID17.5818,No,,,
Richmond - 2013-09-04,East,Corporate,Richmond,2013-09-04,16815.0,13400,7.0,34.0,0.34,12.83,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID15.6655,No,,,
Richmond - 2013-09-05,East,Corporate,Richmond,2013-09-05,14481.0,13400,8.0,38.0,0.22,11.45,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID36.6956,No,,,
Richmond - 2013-09-06,East,Corporate,Richmond,2013-09-06,21124.0,13400,7.0,49.0,1.11,8.38,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID33.715,No,,,
Richmond - 2013-09-07,East,Corporate,Richmond,2013-09-07,17196.0,13400,10.0,76.0,1.26,12.42,0.0329261999999999,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID46.9357,No,,-5250.0,
Richmond - 2013-09-08,East,Corporate,Richmond,2013-09-08,19685.0,13400,8.0,56.0,0.84,12.85,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.3574,No,,,
Richmond - 2013-09-09,East,Corporate,Richmond,2013-09-09,16831.0,13400,6.0,41.0,0.35,10.31,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID53.3311,No,,,
Richmond - 2013-09-10,East,Corporate,Richmond,2013-09-10,17357.0,13400,5.0,34.0,0.22,12.1,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID60.7724,No,,,
Richmond - 2013-09-11,East,Corporate,Richmond,2013-09-11,32943.0,13400,14.0,156.0,0.82,8.46,0.024140695,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID96.7766,Yes,,,
Richmond - 2013-09-12,East,Corporate,Richmond,2013-09-12,26609.0,13400,20.0,172.0,1.09,11.07,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID18.283,Yes,,,
Richmond - 2013-09-13,East,Corporate,Richmond,2013-09-13,36618.0,13400,28.0,228.0,1.21,9.72,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID31.5373,Yes,,,
Richmond - 2013-09-14,East,Corporate,Richmond,2013-09-14,18846.0,13400,11.0,78.0,1.4,12.15,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID79.5056,No,,-3750.0,
Richmond - 2013-09-15,East,Corporate,Richmond,2013-09-15,17287.0,13400,8.0,63.0,0.68,8.21,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID125.8707,No,,,
Richmond - 2013-09-16,East,Corporate,Richmond,2013-09-16,20382.0,13400,4.0,51.0,0.34,9.14,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.088,No,,,
Richmond - 2013-09-17,East,Corporate,Richmond,2013-09-17,16844.0,13400,8.0,42.0,0.18,15.82,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID13.3168,No,,,
Richmond - 2013-09-18,East,Corporate,Richmond,2013-09-18,19174.0,13400,7.0,39.0,0.39,8.09,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.6199,No,,,
Richmond - 2013-09-19,East,Corporate,Richmond,2013-09-19,15811.0,13400,12.0,42.0,0.31,9.0,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.3996,No,,,
Richmond - 2013-09-20,East,Corporate,Richmond,2013-09-20,19010.0,13400,11.0,66.0,0.7,13.73,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID123.7724,No,,,
Richmond - 2013-09-21,East,Corporate,Richmond,2013-09-21,23716.0,13400,11.0,83.0,1.19,14.36,0.021821511,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID149.1435,No,,-4750.0,
Richmond - 2013-09-22,East,Corporate,Richmond,2013-09-22,16004.0,13400,8.0,62.0,0.46,12.64,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID94.0613,No,,,
Richmond - 2013-09-23,East,Corporate,Richmond,2013-09-23,17996.0,13400,7.0,38.0,0.37,13.03,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID80.8566,No,,,
Richmond - 2013-09-24,East,Corporate,Richmond,2013-09-24,17701.0,13400,5.0,39.0,0.5,7.04,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID96.1007,No,,,
Richmond - 2013-09-25,East,Corporate,Richmond,2013-09-25,16059.0,13400,10.0,41.0,0.47,13.12,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.2398,No,,,
Richmond - 2013-09-26,East,Corporate,Richmond,2013-09-26,16572.0,13400,15.0,45.0,0.54,9.71,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID46.7359,No,,,
Richmond - 2013-09-27,East,Corporate,Richmond,2013-09-27,17219.0,13400,4.0,59.0,0.45,11.9,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID107.1762,No,,,
Richmond - 2013-09-28,East,Corporate,Richmond,2013-09-28,20747.0,13400,12.0,91.0,0.97,7.68,-0.001118616,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID225.8147,No,,-1500.0,
Richmond - 2013-09-29,East,Corporate,Richmond,2013-09-29,18037.0,13400,10.0,58.0,0.99,11.96,0.040282593,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID234.7761,No,,,
Richmond - 2013-09-30,East,Corporate,Richmond,2013-09-30,17919.0,13400,5.0,31.0,0.38,9.56,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID209.5169,No,,,
Richmond - 2013-10-01,East,Corporate,Richmond,2013-10-01,15779.0,13400,5.0,31.0,0.52,10.55,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.2901,No,4.0,,0.004426157
Richmond - 2013-10-02,East,Corporate,Richmond,2013-10-02,14183.0,13400,8.0,38.0,0.13,8.11,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID5.1139,No,,,
Richmond - 2013-10-03,East,Corporate,Richmond,2013-10-03,21327.0,13400,8.0,48.0,0.56,13.68,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID10.5469,No,,,
Richmond - 2013-10-04,East,Corporate,Richmond,2013-10-04,17309.0,13400,10.0,64.0,0.47,11.44,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID13.6695,No,,,
Richmond - 2013-10-05,East,Corporate,Richmond,2013-10-05,22613.0,13400,11.0,106.0,1.14,12.66,0.040282593,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID44.0212,No,,16500.0,
Richmond - 2013-10-06,East,Corporate,Richmond,2013-10-06,20243.0,13400,7.0,69.0,0.47,11.14,0.072573367,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID58.4705,No,,,
Richmond - 2013-10-07,East,Corporate,Richmond,2013-10-07,18895.0,13400,7.0,39.0,0.19,11.11,0.072573367,In Store Credit Card Signup Discount; ID7.6133,No,,,
Richmond - 2013-10-08,East,Corporate,Richmond,2013-10-08,17989.0,13400,3.0,42.0,0.31,9.9,0.072573367,In Store Credit Card Signup Discount; ID50.54,No,,,
Richmond - 2013-10-09,East,Corporate,Richmond,2013-10-09,17804.0,13400,7.0,45.0,0.32,11.76,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID62.8383,No,,,
Richmond - 2013-10-10,East,Corporate,Richmond,2013-10-10,17829.0,13400,8.0,54.0,0.74,12.93,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID43.8589,No,,,
Richmond - 2013-10-11,East,Corporate,Richmond,2013-10-11,21198.0,13400,14.0,71.0,1.14,14.32,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID0.3119,No,,,
Richmond - 2013-10-12,East,Corporate,Richmond,2013-10-12,45346.0,13400,25.0,400.0,1.0,14.69,0.072573367,In Store Credit Card Signup Discount; Columbus Day Mailer ID37.82,Yes,,10250.0,
Richmond - 2013-10-13,East,Corporate,Richmond,2013-10-13,35057.0,13400,20.0,312.0,0.53,10.94,0.076526052,In Store Credit Card Signup Discount; Columbus Day Mailer ID10.3913,Yes,,,
Richmond - 2013-10-14,East,Corporate,Richmond,2013-10-14,28245.0,13400,18.0,182.0,0.32,11.2,0.076526052,In Store Credit Card Signup Discount; Columbus Day Mailer ID85.4087,Yes,,,
Richmond - 2013-10-15,East,Corporate,Richmond,2013-10-15,18024.0,13400,4.0,42.0,0.19,13.24,0.076526052,Halloween In Store Credit Card Signup Discount; ID25.8171,No,,,
Richmond - 2013-10-16,East,Corporate,Richmond,2013-10-16,18809.0,13400,6.0,45.0,0.92,11.9,0.076526052,Halloween In Store Credit Card Signup Discount; ID43.2051,No,,,
Richmond - 2013-10-17,East,Corporate,Richmond,2013-10-17,20986.0,13400,9.0,41.0,1.12,11.34,0.076526052,Halloween In Store Credit Card Signup Discount; ID70.7333,No,,,
Richmond - 2013-10-18,East,Corporate,Richmond,2013-10-18,23233.0,13400,11.0,56.0,0.54,9.76,0.076526052,Halloween In Store Credit Card Signup Discount; ID101.7641,No,,,
Richmond - 2013-10-19,East,Corporate,Richmond,2013-10-19,26960.0,13400,14.0,85.0,1.32,10.38,0.076526052,Halloween In Store Credit Card Signup Discount; ID86.4358,No,,9000.0,
Richmond - 2013-10-20,East,Corporate,Richmond,2013-10-20,16240.0,13400,8.0,64.0,1.14,10.02,0.074882972,Halloween In Store Credit Card Signup Discount; ID123.1814,No,,,
Richmond - 2013-10-21,East,Corporate,Richmond,2013-10-21,17058.0,13400,5.0,32.0,0.62,13.46,0.074882972,Halloween In Store Credit Card Signup Discount; ID78.4256,No,,,
Richmond - 2013-10-22,East,Corporate,Richmond,2013-10-22,16086.0,13400,5.0,34.0,0.4,7.72,0.074882972,Halloween In Store Credit Card Signup Discount; ID136.9267,No,,,
Richmond - 2013-10-23,East,Corporate,Richmond,2013-10-23,19568.0,13400,7.0,43.0,0.18,8.9,0.074882972,Halloween In Store Credit Card Signup Discount; ID6.0732,No,,,
Richmond - 2013-10-24,East,Corporate,Richmond,2013-10-24,21657.0,13400,15.0,45.0,1.1,9.57,0.074882972,Halloween In Store Credit Card Signup Discount; ID220.8835,No,,,
Richmond - 2013-10-25,East,Corporate,Richmond,2013-10-25,25420.0,13400,15.0,72.0,1.05,15.28,0.074882972,Halloween In Store Credit Card Signup Discount; ID46.537,No,,,
Richmond - 2013-10-26,East,Corporate,Richmond,2013-10-26,28210.0,13400,8.0,92.0,0.87,10.2,0.074882972,Halloween In Store Credit Card Signup Discount; ID183.1199,No,,7000.0,
Richmond - 2013-10-27,East,Corporate,Richmond,2013-10-27,17558.0,13400,6.0,66.0,0.87,10.53,0.067345632,Halloween In Store Credit Card Signup Discount; ID141.4594,No,,,
Richmond - 2013-10-28,East,Corporate,Richmond,2013-10-28,20271.0,13400,7.0,46.0,0.19,11.11,0.067345632,Halloween In Store Credit Card Signup Discount; ID26.4212,No,,,
Richmond - 2013-10-29,East,Corporate,Richmond,2013-10-29,21019.0,13400,5.0,46.0,0.64,7.76,0.067345632,Halloween In Store Credit Card Signup Discount; ID24.5665,No,,,
Richmond - 2013-10-30,East,Corporate,Richmond,2013-10-30,20218.0,13400,7.0,40.0,0.76,7.2,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.723,No,,,
Richmond - 2013-10-31,East,Corporate,Richmond,2013-10-31,22810.0,13400,11.0,31.0,0.5,7.3,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID75.2471,No,,,
Richmond - 2013-11-01,East,Corporate,Richmond,2013-11-01,22336.0,13400,12.0,53.0,0.61,11.08,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID3.9302,No,,,0.0208889669999999
Richmond - 2013-11-02,East,Corporate,Richmond,2013-11-02,29731.0,13400,13.0,84.0,1.4,13.09,0.067345632,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID0.8824,No,,-6250.0,
Richmond - 2013-11-03,East,Corporate,Richmond,2013-11-03,25045.0,13400,14.0,74.0,0.88,14.97,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID5.0763,No,,,
Richmond - 2013-11-04,East,Corporate,Richmond,2013-11-04,24041.0,13400,5.0,35.0,0.54,8.29,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID16.1747,No,,,
Richmond - 2013-11-05,East,Corporate,Richmond,2013-11-05,20196.0,13400,10.0,42.0,0.74,9.23,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID37.575,No,,,
Richmond - 2013-11-06,East,Corporate,Richmond,2013-11-06,23953.0,13400,11.0,40.0,0.57,10.93,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID11.3039,No,,,
Richmond - 2013-11-07,East,Corporate,Richmond,2013-11-07,25378.0,13400,11.0,40.0,1.17,13.16,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID42.2555,No,,,
Richmond - 2013-11-08,East,Corporate,Richmond,2013-11-08,26193.0,13400,9.0,71.0,1.07,8.03,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID69.2072,No,,,
Richmond - 2013-11-09,East,Corporate,Richmond,2013-11-09,46102.0,13400,35.0,410.0,1.05,9.93,0.062151683,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID80.9005,Yes,,-7250.0,
Richmond - 2013-11-10,East,Corporate,Richmond,2013-11-10,57767.0,13400,37.0,314.0,1.22,15.01,0.059826822,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID75.3527,Yes,,,
Richmond - 2013-11-11,East,Corporate,Richmond,2013-11-11,39739.0,13400,20.0,283.0,0.14,14.01,0.059826822,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID42.1217,Yes,,,
Richmond - 2013-11-12,East,Corporate,Richmond,2013-11-12,27361.0,13400,8.0,45.0,0.41,12.98,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID13.6632,No,,,
Richmond - 2013-11-13,East,Corporate,Richmond,2013-11-13,23350.0,13400,6.0,42.0,0.76,8.52,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID85.4353,No,,,
Richmond - 2013-11-14,East,Corporate,Richmond,2013-11-14,23226.0,13400,8.0,49.0,0.85,14.61,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID52.2499,No,,,
Richmond - 2013-11-15,East,Corporate,Richmond,2013-11-15,19370.0,13400,13.0,62.0,0.71,13.61,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID69.9041,No,,,
Richmond - 2013-11-16,East,Corporate,Richmond,2013-11-16,28363.0,13400,9.0,115.0,0.94,9.85,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID59.5461,No,,-5000.0,
Richmond - 2013-11-17,East,Corporate,Richmond,2013-11-17,32998.0,13400,11.0,86.0,1.02,11.56,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID0.0448,No,,,
Richmond - 2013-11-18,East,Corporate,Richmond,2013-11-18,26276.0,13400,5.0,49.0,1.08,9.66,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID179.9986,No,,,
Richmond - 2013-11-19,East,Corporate,Richmond,2013-11-19,23147.0,13400,8.0,42.0,0.6,17.19,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID189.0703,No,,,
Richmond - 2013-11-20,East,Corporate,Richmond,2013-11-20,22661.0,13400,9.0,43.0,1.04,13.44,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID34.0992,No,,,
Richmond - 2013-11-21,East,Corporate,Richmond,2013-11-21,26975.0,13400,12.0,51.0,0.5,11.47,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID165.2415,No,,,
Richmond - 2013-11-22,East,Corporate,Richmond,2013-11-22,25143.0,13400,12.0,67.0,1.19,13.28,0.055951882,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID207.8983,No,,,
Richmond - 2013-11-23,East,Corporate,Richmond,2013-11-23,53389.0,13400,17.0,141.0,1.49,16.96,0.055951882,In Store Credit Card Signup Discount; Christmas Email Campaign ID2.2448,No,,-7750.0,
Richmond - 2013-11-24,East,Corporate,Richmond,2013-11-24,36169.0,13400,22.0,98.0,1.16,13.09,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID120.9147,No,,,
Richmond - 2013-11-25,East,Corporate,Richmond,2013-11-25,33380.0,13400,9.0,54.0,0.84,15.44,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID163.1759,No,,,
Richmond - 2013-11-26,East,Corporate,Richmond,2013-11-26,29156.0,13400,8.0,53.0,0.74,14.69,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID37.6516,No,,,
Richmond - 2013-11-27,East,Corporate,Richmond,2013-11-27,34569.0,13400,13.0,108.0,0.97,25.16,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID18.5072,No,,,
Richmond - 2013-11-28,East,Corporate,Richmond,2013-11-28,40939.0,13400,23.0,242.0,0.48,20.53,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID124.004,No,,,
Richmond - 2013-11-29,East,Corporate,Richmond,2013-11-29,70131.0,13400,51.0,504.0,1.92,22.69,0.05010655,In Store Credit Card Signup Discount; Christmas Email Campaign ID46.6711,No,,,
